,id,normalized_name,region,investment_rounds,invested_companies,milestones,relationships
3811,f:14370,massachusettss venturefund,unknown,0,0,0,1
3812,f:14373,the jordan company,New York,0,0,1,0
3813,f:14374,implement,New York,0,0,0,0
3814,f:14375,encore financial,unknown,0,0,0,1
3815,f:14377,bastionfund,unknown,0,0,0,1
3816,f:14378,whitney c,unknown,0,0,0,0
3817,f:14379,lawrence investments,unknown,0,0,0,1
3818,f:1438,frontier management group,Chicago,1,1,0,0
3819,f:14380,sulde ridge investments,unknown,0,0,0,1
3820,f:14381,samara,Mumbai,0,0,0,4
3821,f:14382,grove street advisors,Boston,0,0,0,3
3822,f:14383,eli whitney,unknown,1,1,0,0
3823,f:14385,segal rogerscasey,unknown,0,0,0,1
3824,f:14386,gtis,New York,0,0,0,0
3825,f:14387,vopne,SF Bay,0,0,0,0
3826,f:14388,arcticfox,SF Bay,0,0,0,2
3827,f:14389,centerview,SF Bay,0,0,0,5
3828,f:14390,ct dept of economic development,unknown,2,1,0,0
3829,f:14391,milford asset management,unknown,1,1,0,0
3830,f:14392,k1w1,unknown,2,2,0,0
3831,f:14393,lewis holdings,unknown,1,1,0,0
3832,f:14394,build ventures,unknown,2,2,0,0
3833,f:14395,yorkton securities,unknown,0,0,0,1
3834,f:14396,dominion securities pitfield,unknown,0,0,0,1
3835,f:14397,richardson greenshields,unknown,0,0,0,1
3836,f:14398,midland walwyn,unknown,0,0,0,1
3837,f:144,nsv,SF Bay,8,7,0,13
3838,f:1440,rabo ventures,Amsterdam,4,4,0,2
3839,f:14400,idooo ict investments,unknown,1,1,0,0
3840,f:14401,innovationsstarter fonds hamburg,unknown,2,2,0,0
3841,f:14403,epsilon investment house,unknown,0,0,0,1
3842,f:14404,dfj tel aviv venture,unknown,0,0,0,1
3843,f:14405,andersen,unknown,0,0,0,3
3844,f:14407,vtel holdings limited,unknown,0,0,0,1
3845,f:14408,vtel holdingsintelecom,unknown,0,0,0,1
3846,f:14409,vtel holdings lmtd,unknown,0,0,0,1
3847,f:1441,iglobe,Singapore - Other,6,6,2,3
3848,f:14411,gawpartners,Hong Kong - Other,0,0,0,2
3849,f:14412,ya global,unknown,1,1,0,0
3850,f:14417,microsoft coop,unknown,0,0,0,1
3851,f:1442,neo technology ventures,North Sydney,6,5,0,2
3852,f:14420,dealix a division of the cobalt group,unknown,0,0,0,1
3853,f:14421,sem consultant,unknown,0,0,0,1
3854,f:14424,global entrepreneurship summit in dubai,unknown,0,0,0,1
3855,f:14428,oasis500,unknown,0,0,0,1
3856,f:14429,biomanagement,unknown,0,0,0,1
3857,f:1443,bear stearns,Atlanta,4,4,0,43
3858,f:14430,dinova venture,unknown,0,0,0,1
3859,f:14431,atsany,unknown,1,1,0,0
3860,f:14432,jpmorgan,unknown,0,0,0,1
3861,f:14433,industrial and commercial bank of china,New York,0,0,0,0
3862,f:14434,sabby,unknown,1,1,0,0
3863,f:14436,rbc generator,unknown,1,1,0,0
3864,f:14437,bellco,unknown,1,1,0,0
3865,f:14438,orr ventures,unknown,0,0,0,1
3866,f:14439,shattuck hammond,unknown,0,0,0,1
3867,f:1444,bay view financial,Miami,0,0,0,0
3868,f:14440,ameba,unknown,1,1,0,0
3869,f:14441,club italia investimenti 2,Milan,4,4,0,0
3870,f:14442,fotowatio renewable ventures,unknown,1,1,0,0
3871,f:14443,london business angel investors,unknown,1,1,0,0
3872,f:14445,wow investment,unknown,0,0,0,1
3873,f:14446,fundersguild,New York,0,0,0,2
3874,f:14447,formation8,unknown,0,0,0,2
3875,f:14448,kaw investment,unknown,1,1,0,0
3876,f:14449,computime equity ventures,unknown,1,1,0,0
3877,f:14450,bsn noni shampoo,unknown,0,0,0,1
3878,f:14451,oneventures innovation,unknown,1,1,0,0
3879,f:14452,the queensland biotechnology,unknown,1,1,0,0
3880,f:14453,start up,unknown,0,0,0,1
3881,f:14455,alp,unknown,0,0,0,1
3882,f:14458,atlanticpartners,Munich,3,2,0,3
3883,f:14459,nidus,unknown,1,1,0,0
3884,f:1446,ventureast,Chennai,5,5,0,13
3885,f:14460,the cortec group,New York,0,0,0,0
3886,f:14461,lynx equity,Toronto,0,0,2,3
3887,f:14462,social,unknown,1,1,0,0
3888,f:14463,henniker river advisors,unknown,0,0,0,1
3889,f:14464,gateway global,unknown,0,0,0,1
3890,f:14465,spring ridge ventures,unknown,0,0,0,1
3891,f:14466,sheridan legacy group,Chicago,0,0,0,0
3892,f:14467,grupo aval acciones y valores,Colombia - Other,0,0,0,0
3893,f:14468,elul,unknown,0,0,0,1
3894,f:14469,unit trust of india,unknown,0,0,0,2
3895,f:14470,orkila,unknown,0,0,0,1
3896,f:14471,greenlake,Los Angeles,0,0,0,2
3897,f:14472,ripple news,unknown,0,0,0,1
3898,f:14473,american standard tv,unknown,0,0,0,1
3899,f:14474,voddler,unknown,0,0,0,1
3900,f:14475,satya,unknown,0,0,0,1
3901,f:14476,joint venture,unknown,0,0,0,1
3902,f:14477,gothelf associates,unknown,0,0,0,1
3903,f:14478,appd investments,unknown,0,0,0,1
3904,f:14479,marine midland bank,unknown,0,0,0,1
3905,f:1448,maryland department of business and economic development,Baltimore,12,10,0,15
3906,f:14480,dubin clark,unknown,0,0,0,1
3907,f:14482,cloud strategies,unknown,0,0,0,1
3908,f:14483,gic,unknown,0,0,0,1
3909,f:14486,fiera,Quebec,0,0,1,3
3910,f:14487,sydney seed,Sydney,0,0,0,3
3911,f:14488,garvin hillpartners,unknown,0,0,0,1
3912,f:14489,bci,unknown,0,0,0,1
3913,f:1449,peninsula ventures,SF Bay,15,11,1,5
3914,f:14490,conexus,unknown,0,0,0,1
3915,f:14491,citadel,Cairo,0,0,1,2
3916,f:14493,maryland volt,unknown,1,1,0,0
3917,f:14494,ct innovations,unknown,1,1,0,1
3918,f:14495,inflexion points,unknown,1,1,0,0
3919,f:14496,justinvesting,United Kingdom - Other,0,0,1,0
3920,f:14497,caphorn invest,Paris,0,0,0,1
3921,f:14498,wellspringmanagement,New York,0,0,0,0
3922,f:14499,national bank of dubai,unknown,0,0,0,2
3923,f:145,red rock ventures,SF Bay,13,9,0,6
3924,f:1450,american home loans,Tampa,0,0,0,0
3925,f:14500,kataria holdings,unknown,0,0,0,2
3926,f:14501,national bank of bahrain,unknown,0,0,0,1
3927,f:14503,the chartered institute of bankers of nigeria,unknown,0,0,0,1
3928,f:14504,arnon rosan,unknown,1,1,0,0
3929,f:14505,colchester,Summit,1,1,0,2
3930,f:14506,vantage,Johannesburg,0,0,0,1
3931,f:14507,columbia financial advisors,unknown,0,0,0,1
3932,f:14508,ascension insurance,unknown,0,0,0,1
3933,f:14509,merchant warehouse,unknown,0,0,0,1
3934,f:14510,loandepot,unknown,0,0,0,1
3935,f:14511,seaside national bank trust,unknown,0,0,0,1
3936,f:14512,hd vest financial services,unknown,0,0,0,1
3937,f:14513,the clearing,unknown,0,0,0,1
3938,f:14514,ippon,unknown,1,1,0,0
3939,f:14515,midtownadvisors,unknown,0,0,0,1
3940,f:14516,allianz,Munich,0,0,0,3
3941,f:14517,access bank,Accra,0,0,0,1
3942,f:14518,halifax,unknown,0,0,0,1
3943,f:14519,maxcommerce,unknown,0,0,0,1
3944,f:1452,tata,Mumbai,6,5,0,1
3945,f:14520,renovo,unknown,0,0,0,1
3946,f:14521,latin idea ventures,Mexico City,1,1,0,0
3947,f:14522,cue ball,unknown,0,0,0,0
3948,f:14523,winggroup,Milwaukee,1,1,0,2
3949,f:14525,v aerospace ventures,unknown,0,0,0,1
3950,f:14526,t2c2 bio,unknown,0,0,0,0
3951,f:14527,ifille360,unknown,0,0,0,0
3952,f:14528,sofinov,unknown,0,0,0,0
3953,f:14529,bench,unknown,1,1,0,0
3954,f:14530,sos ventures,unknown,2,2,0,0
3955,f:14531,hcs beteiligungsgesellschaft,unknown,1,1,0,0
3956,f:14532,pmv tina,unknown,1,1,0,0
3957,f:14533,newport holdings,unknown,1,1,0,0
3958,f:14534,bzw barclays de zoete wedd,unknown,0,0,0,1
3959,f:14535,athena technology ventures,unknown,0,0,0,1
3960,f:14536,liberty environmental,unknown,0,0,0,1
3961,f:14537,rocky mountain ventureassociation,unknown,0,0,0,1
3962,f:14538,ally bridge group,unknown,1,1,0,0
3963,f:14539,golder thoma,unknown,0,0,0,3
3964,f:1454,seed,Diplomvej,26,23,4,24
3965,f:14541,wing vc,California - Other,2,2,0,2
3966,f:14544,mcnally,Chicago,1,1,0,0
3967,f:14545,hairlne illusions,unknown,0,0,0,1
3968,f:14546,goddess haven,unknown,0,0,0,1
3969,f:14547,gianni entertainment,unknown,0,0,0,1
3970,f:14548,argent ventures,New York,0,0,0,3
3971,f:14549,vision,unknown,1,1,0,0
3972,f:1455,qatar investment authority,Doha,2,1,0,1
3973,f:14550,sfwpartners,New York,1,1,0,0
3974,f:14551,bridgeadvisors,unknown,0,0,0,1
3975,f:14552,ashmore global opportunities,unknown,0,0,0,1
3976,f:14553,nationwide building society,unknown,0,0,0,1
3977,f:14554,beazley group,unknown,0,0,0,1
3978,f:14555,lloyds,unknown,0,0,0,1
3979,f:14556,equitable life,unknown,0,0,0,1
3980,f:14557,doen foundation,unknown,1,1,0,0
3981,f:14558,k i angel,unknown,1,1,0,0
3982,f:14559,wish days,unknown,0,0,0,1
3983,f:1456,dfj eplanet ventures,SF Bay,25,20,0,30
3984,f:14560,berlin hardware acclerator,unknown,0,0,0,0
3985,f:14562,fleet national bank,unknown,0,0,0,1
3986,f:14563,bank of ireland asset management,unknown,0,0,0,1
3987,f:14564,targeted technology,San Antonio,1,1,0,0
3988,f:14565,faultline ventures,unknown,0,0,0,1
3989,f:14566,capitol health,unknown,0,0,0,1
3990,f:14567,south ocean growth equity,unknown,0,0,0,2
3991,f:14568,entrepreneurs management group emg,unknown,0,0,0,1
3992,f:14569,arab bankers association of north america,unknown,0,0,0,1
3993,f:1457,gkm,Los Angeles,3,3,0,5
3994,f:14570,stonegate,unknown,0,0,0,1
3995,f:14571,danmarks nationalbank,unknown,0,0,0,1
3996,f:14572,the aeneas group,unknown,0,0,0,1
3997,f:14574,american dreamllc,Los Angeles,0,0,0,3
3998,f:14575,thoma cressey equity,unknown,0,0,0,1
3999,f:14576,pontis,unknown,1,1,0,0
4000,f:14578,dewb,unknown,1,1,0,0
4001,f:14579,ibb beteiligungsgesellschaft,unknown,1,1,0,0
4002,f:1458,salmon river,New York,3,2,0,1
4003,f:14580,atlante seeds,unknown,1,1,0,0
4004,f:14581,five island ventures,unknown,1,1,0,0
4005,f:14582,icici securities pvt,unknown,0,0,0,1
4006,f:14583,california jesuit province investment committee,unknown,0,0,0,1
4007,f:14584,fcma,unknown,0,0,0,1
4008,f:14585,fargofinance,unknown,1,1,0,0
4009,f:14586,giv management,unknown,0,0,0,1
4010,f:14587,unicap advisory,New Delhi,0,0,0,1
4011,f:14588,taxpert accounting and business service,unknown,0,0,0,0
4012,f:14589,anserapartners,Vancouver,0,0,0,4
4013,f:14590,cascabel management,New York,1,1,0,0
4014,f:14591,the williams financial group,unknown,1,1,0,0
4015,f:14592,dollmanagement,SF Bay,1,1,0,0
4016,f:14593,harvard business school angels,unknown,1,1,0,0
4017,f:14594,aligned,SF Bay,0,0,0,2
4018,f:14595,defense venture catalyst initiative,unknown,0,0,0,1
4019,f:14596,jacana,unknown,1,1,0,0
4020,f:14598,typhoon haiyan emergency appeal,unknown,0,0,0,0
4021,f:146,jafco ventures,SF Bay,100,67,5,15
4022,f:1460,cit gap funds,Washington DC,33,32,0,11
4023,f:14600,pure commercial finance,Cardiff,0,0,0,0
4024,f:14601,fosungroup,unknown,1,1,0,0
4025,f:14602,chinarock,unknown,1,1,0,0
4026,f:14603,the london,unknown,1,1,0,0
4027,f:14604,cloud power,unknown,1,1,0,0
4028,f:14605,ebf associates,Minnetonka,0,0,0,1
4029,f:14606,37 angels,unknown,0,0,0,3
4030,f:14607,37angels,unknown,0,0,0,0
4031,f:14608,cdc kineon,unknown,0,0,0,1
4032,f:1461,launchbox digital,Washington DC,21,21,2,10
4033,f:14610,boost bitcoin,unknown,1,1,0,0
4034,f:14611,the broe group,unknown,1,1,0,0
4035,f:14612,enterprise associates,unknown,1,1,0,0
4036,f:14613,magic venture,unknown,0,0,0,1
4037,f:14614,native american bank n a,unknown,0,0,0,1
4038,f:14615,nationwide funding,unknown,0,0,0,1
4039,f:14616,store,unknown,0,0,0,1
4040,f:14617,wentworthmanagement,unknown,0,0,0,1
4041,f:14618,vision knight,TBD,1,1,0,0
4042,f:1462,arrowpath venture,SF Bay,26,13,0,6
4043,f:14620,new amsterdam,London,1,1,0,0
4044,f:14621,algorates,Poole,0,0,1,3
4045,f:14622,sheffield mutual friendly society,TBD,0,0,0,3
4046,f:14623,oy ingman finance,Helsinki,1,1,0,0
4047,f:14624,tylt lab,Los Angeles,0,0,0,2
4048,f:14625,social start,unknown,0,0,0,0
4049,f:14626,social st,unknown,0,0,0,0
4050,f:14627,ericcson,unknown,1,1,0,0
4051,f:14628,lang schwarz,Dusseldorf,1,1,0,0
4052,f:14629,vhb ventures,Cologne,1,1,0,0
4053,f:14630,barikuta,Munich,1,1,0,0
4054,f:14631,social sta,unknown,0,0,0,0
4055,f:14632,commonwealth,Los Angeles,0,0,0,3
4056,f:14633,anges quebec,unknown,1,1,0,0
4057,f:14634,beta,unknown,1,1,0,0
4058,f:14635,synergy growth,unknown,1,1,0,0
4059,f:14636,lone star funds,unknown,0,0,1,1
4060,f:14638,tikehau investment management,unknown,0,0,0,1
4061,f:14639,breega,Paris,0,0,0,3
4062,f:1464,eastern bell venture,Shanghai,0,0,0,3
4063,f:14640,puilaecto private bankers,unknown,0,0,0,1
4064,f:14642,20k industries,unknown,1,1,0,0
4065,f:14643,pag,Japan - Other,0,0,0,0
4066,f:14644,the cabinet,unknown,0,0,0,2
4067,f:14645,liberty hallpartners,New York,0,0,2,0
4068,f:14646,gnostic ventures,unknown,0,0,0,1
4069,f:14647,minnesota bankers association,unknown,0,0,0,1
4070,f:14648,french ventureassociation,unknown,0,0,0,1
4071,f:14651,young mid atlantic venture association,unknown,0,0,0,1
4072,f:14652,gateway bank fsb,unknown,0,0,0,1
4073,f:14653,colorado state university ventures,unknown,0,0,0,1
4074,f:14654,tigris financial group,unknown,0,0,0,1
4075,f:14655,religare securities limited,unknown,0,0,0,1
4076,f:14657,bay,United Kingdom - Other,1,1,0,0
4077,f:14658,energygroup,Manama,0,0,0,3
4078,f:14659,kenyan finance sector,unknown,0,0,0,1
4079,f:14665,vietnam manpower supplier,unknown,0,0,0,0
4080,f:14666,fort hill resources,unknown,0,0,0,1
4081,f:14667,founderfuel,unknown,1,1,0,1
4082,f:14668,imagine k12 start,unknown,0,0,0,1
4083,f:14669,sparebanken nord norge,unknown,0,0,0,2
4084,f:14670,verve,unknown,0,0,0,1
4085,f:14671,cooper hill,unknown,0,0,0,1
4086,f:14672,diouhy merchant group,unknown,0,0,0,1
4087,f:14673,liveoak venture,Austin,3,3,0,3
4088,f:14674,amtrust ventures,SF Bay,0,0,0,4
4089,f:14675,sih,unknown,1,1,0,0
4090,f:14676,american express ventures,unknown,1,1,0,0
4091,f:14677,tesco bank,unknown,0,0,0,0
4092,f:14678,compass,unknown,0,0,0,1
4093,f:14679,tpg,unknown,1,1,0,1
4094,f:1468,augustus ventures limited,unknown,3,2,0,0
4095,f:14680,axongroup,Madrid,2,2,0,0
4096,f:14683,proquest investments iii,unknown,1,1,0,0
4097,f:14684,great point partner,unknown,1,1,0,0
4098,f:14685,pacific international,unknown,0,0,0,1
4099,f:14686,mig fond,unknown,1,1,0,0
4100,f:14687,rock springs,Baltimore,1,1,0,0
4101,f:14688,permal asset management,New York,1,1,0,0
4102,f:14689,rrj,Hong Kong,0,0,1,2
4103,f:1469,north bridge growth equity,Boston,7,7,0,10
4104,f:14691,mind hunter corporate finance,unknown,0,0,0,0
4105,f:14694,zetta venture,SF Bay,0,0,0,1
4106,f:14697,consilium,Milano,0,0,0,2
4107,f:14698,big basin,Seattle,1,1,0,0
4108,f:14699,vc fonds technologie berlin,unknown,1,1,0,0
4109,f:147,sigma,Boston,200,91,6,17
4110,f:14700,artisan,unknown,0,0,0,1
4111,f:14701,swift,unknown,0,0,0,1
4112,f:14702,aimco,unknown,1,1,0,0
4113,f:14703,newtek ventures ii,unknown,0,0,0,1
4114,f:14704,new asia,unknown,0,0,0,1
4115,f:14705,ml delta,unknown,1,1,0,0
4116,f:14706,ideiasfund brazil,Sao Paulo,1,1,0,3
4117,f:14707,black mountain venture,Toronto,1,1,0,3
4118,f:1471,essec,CERGY PONTOISE Cedex,2,2,0,0
4119,f:14710,second city,Vancouver,1,1,0,0
4120,f:14711,viceroy ventures,unknown,1,1,0,0
4121,f:14712,gotham,unknown,1,1,0,0
4122,f:14713,highpoint,Boston,0,0,0,0
4123,f:14715,accelerator,unknown,1,1,0,1
4124,f:14716,the womens venturefund,unknown,1,1,0,0
4125,f:14717,state of wisconsin investment board,Madison,1,1,0,0
4126,f:14718,gjrmanagement,unknown,0,0,0,1
4127,f:14719,wild basin investments,unknown,1,1,0,0
4128,f:14720,first financial bank,unknown,0,0,0,1
4129,f:14721,alaya,unknown,1,1,0,0
4130,f:14722,faber ventures,Lisbon,2,2,0,0
4131,f:14723,ontario ministry of economic development,unknown,1,1,0,0
4132,f:14724,nrc irap,unknown,1,1,0,0
4133,f:14726,c3p,unknown,1,1,0,0
4134,f:14727,exhilway global,Houston,0,0,0,2
4135,f:14728,singerxenos wealth management,unknown,0,0,0,1
4136,f:14729,frontline,unknown,0,0,0,1
4137,f:1473,svb financial group,SF Bay,29,28,0,22
4138,f:14730,sd kacok,unknown,0,0,0,1
4139,f:14731,cove partners,unknown,0,0,0,1
4140,f:14732,celtic,unknown,0,0,0,1
4141,f:14734,hambro international equity,unknown,0,0,0,2
4142,f:14736,howzat,London,1,1,0,3
4143,f:14737,miroma ventures,London,1,1,0,3
4144,f:14738,capricorn health tech,unknown,1,1,0,0
4145,f:14739,third rome group,unknown,1,1,0,0
4146,f:14740,grp gestão de recursos e participações,unknown,1,1,0,0
4147,f:14741,nedamco,unknown,0,0,0,1
4148,f:14744,wmas management group,unknown,1,1,0,0
4149,f:14747,meyer bergman,unknown,1,1,0,0
4150,f:14748,bre,unknown,0,0,0,1
4151,f:1475,sf,Guildford Surrey,5,4,0,7
4152,f:14750,nouveau,New York,0,0,0,0
4153,f:14751,entrepreneurs investment,unknown,0,0,0,1
4154,f:14752,national institute of health,unknown,1,1,0,0
4155,f:14753,ubs,unknown,0,0,0,1
4156,f:14754,gulfstream financial services,unknown,0,0,0,1
4157,f:14755,wiannopartners,unknown,0,0,0,1
4158,f:14756,burdge danielsinc,unknown,0,0,0,1
4159,f:14757,blyth eastman dillon,unknown,0,0,0,1
4160,f:14758,americanenergy infrastructure,unknown,0,0,0,1
4161,f:14759,nexxus,Mexico City,0,0,0,2
4162,f:14760,buena vista,unknown,0,0,0,1
4163,f:14761,inlignpartners,unknown,0,0,0,1
4164,f:14762,ucla venturefund,unknown,1,1,0,1
4165,f:14763,freedom finance,TBD,0,0,0,0
4166,f:14764,blue pointpartners,Charlotte,0,0,0,0
4167,f:14765,social internet,unknown,0,0,0,0
4168,f:14766,future perfect ventures,New York,1,1,0,1
4169,f:14768,conquest financial services,unknown,0,0,0,1
4170,f:14769,business media china ag,unknown,1,1,0,0
4171,f:1477,seedfund,Mumbai,9,8,2,6
4172,f:14770,coady diemar,unknown,0,0,0,1
4173,f:14772,red dog ventures,unknown,0,0,0,1
4174,f:14774,ntt docomo ventures,unknown,2,1,0,0
4175,f:14775,sun life financial,unknown,0,0,0,2
4176,f:14776,merchants acquirers committee,unknown,0,0,0,1
4177,f:14777,conversion,unknown,1,1,0,1
4178,f:14778,cmu ofef,unknown,1,1,0,0
4179,f:14779,zetapps,unknown,0,0,0,1
4180,f:1478,saban ventures,unknown,2,2,0,2
4181,f:14780,pnc equity,unknown,0,0,0,1
4182,f:14781,pnc equity management,unknown,0,0,0,1
4183,f:14782,method investments advisory,unknown,0,0,0,1
4184,f:14783,campisi c sim s p a,unknown,0,0,0,1
4185,f:14786,boursorama bank,unknown,0,0,0,2
4186,f:14787,la champanera,unknown,0,0,0,1
4187,f:14788,agency09,unknown,0,0,0,1
4188,f:1479,sunamerica ventures,Los Angeles,10,6,0,4
4189,f:14790,reventon b v,unknown,1,1,0,0
4190,f:14791,seed ventures iv,Toronto,1,1,0,0
4191,f:14792,rks ventures,unknown,1,1,0,0
4192,f:14793,greenfieldpartners,unknown,0,0,0,2
4193,f:14794,janivo holding b v,unknown,0,0,0,1
4194,f:14797,benesse holdings,unknown,1,1,0,0
4195,f:14798,budget accounts pte,Singapore - Other,0,0,0,0
4196,f:14799,institut català de finances,unknown,1,1,0,0
4197,f:148,garage technology ventures,SF Bay,22,15,0,14
4198,f:1480,millennium technology value,New York,7,6,1,12
4199,f:14800,riskpartners,United Kingdom - Other,0,0,1,2
4200,f:14801,georgia venture,unknown,0,0,0,1
4201,f:14802,shunwei china internet,Beijing,1,1,0,3
4202,f:14803,wells fargo business banking,unknown,0,0,0,1
4203,f:14805,swan legend venture,unknown,1,1,0,0
4204,f:14806,appcampu,unknown,1,1,0,0
4205,f:14807,startupagora,unknown,1,1,0,0
4206,f:14808,exto,unknown,1,1,0,0
4207,f:14809,bridgelane,Sydney,1,1,0,0
4208,f:1481,express ventures,San Diego,3,3,0,3
4209,f:14810,german private equity and ventureassociation,unknown,0,0,0,1
4210,f:14812,churchill investment,unknown,0,0,0,1
4211,f:14813,mezrah consulting,unknown,0,0,0,1
4212,f:14814,hera,unknown,1,1,0,0
4213,f:14815,danka,unknown,1,1,0,0
4214,f:14816,plug and play international accelerator,unknown,1,1,0,0
4215,f:14817,vitamina k venture,unknown,1,1,0,0
4216,f:14818,transportation technology ventures,unknown,1,1,0,0
4217,f:14819,wardenclyffe,unknown,1,1,0,0
4218,f:1482,yaletown venture,Vancouver,23,19,1,28
4219,f:14822,north light venture,unknown,1,1,0,0
4220,f:14823,abg sundal collier,unknown,0,0,0,2
4221,f:14824,penfund,Toronto,0,0,1,1
4222,f:14826,h farm ventures,unknown,1,1,0,0
4223,f:14827,st joseph bank and trust,unknown,0,0,0,1
4224,f:14828,alchemy,London,0,0,0,1
4225,f:14829,greenvisor,unknown,1,1,0,0
4226,f:1483,anxon international,unknown,1,1,0,0
4227,f:14830,dean health systems,unknown,0,0,0,1
4228,f:14831,chase bank,unknown,0,0,0,2
4229,f:14833,mercer advisors,unknown,0,0,0,1
4230,f:14835,emigrant bank,unknown,0,0,0,1
4231,f:14836,amorcage technologique investissement,unknown,1,1,0,0
4232,f:14837,gruppo levey,unknown,0,0,0,2
4233,f:14838,responsability ventures i,unknown,1,1,0,0
4234,f:14839,ventureastadvisors india,unknown,1,1,0,0
4235,f:1484,clearcreek,Denver,0,0,0,6
4236,f:14840,laird squared,unknown,0,0,0,1
4237,f:14841,north point advisors,unknown,0,0,0,1
4238,f:14842,ross road,unknown,0,0,0,1
4239,f:14843,bilfinger venture,Mannheim,1,1,0,0
4240,f:14844,kfw bankengruppe,Frankfurt,1,1,0,0
4241,f:14845,wilton group,unknown,0,0,0,1
4242,f:14846,blackford,unknown,0,0,0,1
4243,f:14847,regency wealth management,unknown,0,0,0,1
4244,f:14848,ace singapore,Singapore - Other,1,1,0,0
4245,f:14849,windjammerinvestors,Los Angeles,0,0,0,1
4246,f:1485,patriotfunding,Westport,3,3,0,0
4247,f:14850,charles schwab,unknown,0,0,0,2
4248,f:14851,interactive data,unknown,0,0,0,1
4249,f:14852,fse investor network,unknown,1,1,0,0
4250,f:14853,blue sky,unknown,1,1,0,0
4251,f:14855,hauserpartners,unknown,0,0,0,1
4252,f:14856,none,unknown,0,0,0,1
4253,f:14857,inveready,unknown,1,1,0,0
4254,f:14858,ri digital ventures,unknown,1,1,0,0
4255,f:14859,rajasthan venturefund,unknown,1,1,0,0
4256,f:1486,ad gilhart,New York,1,1,0,0
4257,f:14860,ivycap ventures,unknown,1,1,0,0
4258,f:14861,concept work,unknown,0,0,0,1
4259,f:14862,conceptwork,unknown,0,0,0,1
4260,f:14863,royal london group,unknown,0,0,0,1
4261,f:14864,snow phipps,unknown,0,0,0,1
4262,f:14865,robertson robey associates,unknown,0,0,0,1
4263,f:14866,desain freelancer,unknown,0,0,0,1
