,funding_round_id,funded_object_id,investor_object_id
27739,13022,17469,4785
27740,13023,8780,5102
27741,13024,17470,7651
27742,13025,14904,7222
27743,13026,15754,5471
27744,13027,17471,5936
27745,13028,17472,7663
27746,13028,17472,5663
27747,13029,17473,8277
27748,13030,11931,9797
27749,13030,11931,5410
27750,13030,11931,4744
27751,13031,16386,5441
27752,13031,16386,5231
27753,13031,16386,7886
27754,13031,16386,4998
27755,13032,9732,3664
27756,13032,9732,10052
27757,13032,9732,3677
27758,13033,2552,3938
27759,13033,2552,7011
27760,13033,2552,5753
27761,13034,17474,4618
27762,13034,17474,4569
27763,13034,17474,3347
27764,13034,17474,8278
27765,13034,17474,8279
27766,13035,17475,6201
27767,13036,17476,5718
27768,13036,17476,7915
27769,13036,17476,8061
27770,13036,17476,2851
27771,13037,17476,2851
27772,13037,17476,5718
27773,13037,17476,7915
27774,13038,3916,2901
27775,13038,3916,8465
27776,13038,3916,4976
27777,13039,11089,3926
27778,13039,11089,10126
27779,13039,11089,5998
27780,13039,11089,6234
27781,13039,11089,5482
27782,13040,17477,5311
27783,13040,17477,5686
27784,13040,17477,4336
27785,13042,17479,5394
27786,13042,17479,7971
27787,13042,17479,6882
27788,13043,15828,8655
27789,13043,15828,2906
27790,13043,15828,5627
27791,13043,15828,4661
27792,13043,15828,5993
27793,13044,17480,8280
27794,13045,4243,6896
27795,13045,4243,5143
27796,13045,4243,5207
27797,13045,4243,8707
27798,13046,3427,6570
27799,13046,3427,3942
27800,13046,3427,6698
27801,13047,17486,4917
27802,13048,17487,4816
27803,13048,17487,7831
27804,13048,17487,5466
27805,13049,17488,4729
27806,13049,17488,5564
27807,13051,17490,3232
27808,13051,17490,4867
27809,13053,17500,3729
27810,13054,13988,8282
27811,13054,13988,6146
27812,13055,15512,5330
27813,13055,15512,7519
27814,13056,13492,6641
27815,13057,17503,7956
27816,13058,17504,8283
27817,13058,17504,5488
27818,13059,17379,8856
27819,13060,17421,6570
27820,13061,17505,6011
27821,13062,17507,8284
27822,13063,13398,7491
27823,13063,13398,8371
27824,13064,8819,5431
27825,13065,14874,6989
27826,13065,14874,7629
27827,13066,9253,5529
27828,13067,15658,5529
27829,13068,12466,5288
27830,13069,17508,8285
27831,13069,17508,8219
27832,13070,17509,6487
27833,13070,17509,6159
27834,13070,17509,8371
27835,13071,17510,6181
27836,13072,8995,8700
27837,13072,8995,5473
27838,13073,17511,8286
27839,13074,15705,7442
27840,13075,14921,5477
27841,13076,15225,8056
27842,13077,17446,5631
27843,13077,17446,9865
27844,13078,14792,6434
27845,13078,14792,7789
27846,13079,17448,5907
27847,13079,17448,7370
27848,13080,19881,5515
27849,13082,17520,6504
27850,13083,17520,6504
27851,13083,17520,5017
27852,13083,17520,8228
27853,13084,7023,2633
27854,13084,7023,3822
27855,13086,10762,5952
27856,13086,10762,4837
27857,13086,10762,5138
27858,13086,10762,5953
27859,13086,10762,5148
27860,13087,17524,8291
27861,13088,14232,8655
27862,13088,14232,7447
27863,13089,13800,3235
27864,13090,17525,7465
27865,13090,17525,10052
27866,13090,17525,6452
27867,13091,17042,8292
27868,13091,17042,3028
27869,13092,17526,8293
27870,13093,11785,5875
27871,13093,11785,6146
27872,13093,11785,2948
27873,13094,13198,4810
27874,13094,13198,5392
27875,13094,13198,9357
27876,13094,13198,8972
27877,13094,13198,6989
27878,13094,13198,4465
27879,13094,13198,4565
27880,13095,17527,3506
27881,13095,17527,9337
27882,13096,8111,5250
27883,13096,8111,4104
27884,13096,8111,5313
27885,13096,8111,4712
27886,13097,17528,7197
27887,13097,17528,9214
27888,13097,17528,7829
27889,13098,16124,6919
27890,13098,16124,8295
27891,13099,17529,7375
27892,13100,17530,6308
27893,13100,17530,5203
27894,13100,17530,8296
27895,13101,21371,7318
27896,13101,21371,8297
27897,13103,15856,8532
27898,13104,12650,3926
27899,13104,12650,8300
27900,13104,12650,4998
27901,13104,12650,7434
27902,13104,12650,8301
27903,13105,17532,6549
27904,13105,17532,6333
27905,13105,17532,7251
27906,13105,17532,4751
27907,13106,10213,6266
27908,13106,10213,3507
27909,13106,10213,3822
27910,13107,11119,2633
27911,13107,11119,5479
27912,13108,14266,3942
27913,13108,14266,9559
27914,13109,17534,8302
27915,13109,17534,8303
27916,13109,17534,6434
27917,13109,17534,4114
27918,13109,17534,7379
27919,13109,17534,8008
27920,13109,17534,10005
27921,13110,480,4603
27922,13110,480,3585
27923,13111,16196,3507
27924,13111,16196,7390
27925,13111,16196,10049
27926,13111,16196,8956
27927,13112,17535,7170
27928,13112,17535,5257
27929,13112,17535,7366
27930,13115,17485,9954
27931,13116,17536,6451
27932,13116,17536,8856
27933,13116,17536,4860
27934,13117,7480,6910
27935,13117,7480,3677
27936,13117,7480,9594
27937,13117,7480,7806
27938,13117,7480,8304
27939,13118,8594,5516
27940,13119,12687,5019
27941,13119,12687,4836
27942,13119,12687,5907
27943,13120,12580,6022
27944,13120,12580,6024
27945,13121,17537,8305
27946,13121,17537,8306
27947,13122,17538,4394
27948,13123,17539,8581
27949,13124,17542,8222
27950,13124,17542,8307
27951,13125,17545,5335
27952,13126,19468,8298
27953,13126,19468,9288
27954,13126,19468,7915
27955,13126,19468,5956
27956,13127,13196,7515
27957,13127,13196,8309
27958,13127,13196,8066
27959,13128,7025,3299
27960,13128,7025,7545
27961,13128,7025,2795
27962,13128,7025,9281
27963,13128,7025,4906
27964,13128,7025,6533
27965,13128,7025,3823
27966,13128,7025,5055
27967,13128,7025,9143
27968,13130,14111,6536
27969,13130,14111,6201
27970,13130,14111,5373
27971,13130,14111,6789
27972,13130,14111,5922
27973,13131,17498,8310
27974,13132,16976,8311
27975,13132,16976,4253
27976,13133,13396,5034
27977,13135,17554,8312
27978,13136,17555,9268
27979,13137,17556,8313
27980,13137,17556,8314
27981,13138,17557,2918
27982,13139,17559,5878
27983,13140,3,9066
27984,13140,3,9046
27985,13140,3,9028
27986,13140,3,6915
27987,13141,16269,7200
27988,13142,17565,6333
27989,13142,17565,8316
27990,13143,17566,8317
27991,13144,17567,3938
27992,13144,17567,7750
27993,13145,12002,7066
27994,13145,12002,8318
27995,13146,13569,8494
27996,13147,13729,8319
27997,13149,13569,8494
27998,13149,13569,8321
27999,13150,17570,8322
28000,13151,12272,5320
28001,13151,12272,4253
28002,13151,12272,8323
28003,13152,17571,7250
28004,13153,17572,8233
28005,13153,17572,5874
28006,13154,16400,5206
28007,13155,17573,6095
28008,13156,17574,8324
28009,13157,17575,7197
28010,13158,13264,5354
28011,13159,17577,6187
28012,13160,17578,7577
28013,13160,17578,6958
28014,13161,17579,7152
28015,13161,17579,8325
28016,13162,10178,5282
28017,13162,10178,5869
28018,13163,17580,9936
28019,13164,17582,5213
28020,13164,17582,5941
28021,13165,5669,5629
28022,13166,12256,5439
28023,13166,12256,6444
28024,13166,12256,4706
28025,13166,12256,5111
28026,13167,15131,6704
28027,13167,15131,5395
28028,13168,17586,5099
28029,13168,17586,5106
28030,13169,17587,8326
28031,13170,17588,5922
28032,13171,17589,5298
28033,13172,5457,8163
28034,13173,17590,5743
28035,13175,9315,6364
28036,13176,17593,4480
28037,13177,17594,8328
28038,13178,5552,4793
28039,13178,5552,6472
28040,13179,17597,7521
28041,13180,17598,8099
28042,13181,13188,7872
28043,13182,17599,5357
28044,13182,17599,8167
28045,13183,17600,7858
28046,13184,8319,5290
28047,13184,8319,8123
28048,13185,17601,8330
28049,13186,13559,6247
28050,13187,13903,7611
28051,13188,13626,6632
28052,13188,13626,8120
28053,13189,17602,8331
28054,13189,17602,8332
28055,13190,14912,8347
28056,13191,9359,6455
28057,13192,17604,8333
28058,13193,17595,5380
28059,13194,17595,5380
28060,13195,17605,6185
28061,13196,17605,6185
28062,13196,17605,8334
28063,13197,10096,7588
28064,13198,17606,8335
28065,13199,17607,8336
28066,13199,17607,8337
28067,13201,17609,8501
28068,13202,17610,8338
28069,13202,17610,8339
28070,13203,12932,7261
28071,13203,12932,5763
28072,13204,17611,6451
28073,13204,17611,5101
28074,13204,17611,7465
28075,13204,17611,4817
28076,13205,12203,8163
28077,13205,12203,3324
28078,13206,17612,8327
28079,13207,14212,8274
28080,13207,14212,8347
28081,13207,14212,4752
28082,13207,14212,3822
28083,13208,269,7545
28084,13208,269,6694
28085,13208,269,4613
28086,13209,16501,7646
28087,13209,16501,4397
28088,13210,17613,8341
28089,13211,994,3524
28090,13212,13976,8660
28091,13212,13976,3943
28092,13212,13976,8247
28093,13213,13858,5392
28094,13213,13858,6743
28095,13213,13858,6763
28096,13213,13858,6333
28097,13213,13858,2967
28098,13213,13858,6744
28099,13213,13858,9013
28100,13214,10560,3677
28101,13214,10560,5304
28102,13214,10560,5064
28103,13214,10560,5510
28104,13215,17614,9797
28105,13215,17614,4952
28106,13215,17614,7380
28107,13215,17614,6267
28108,13216,17615,7024
28109,13216,17615,3190
28110,13216,17615,9520
28111,13216,17615,7524
28112,13217,17616,6156
28113,13217,17616,8342
28114,13217,17616,6108
28115,13217,17616,7815
28116,13218,17617,3232
28117,13218,17617,3822
28118,13218,17617,6333
28119,13218,17617,4894
28120,13218,17617,2696
28121,13218,17617,3770
28122,13219,6765,8371
28123,13219,6765,6016
28124,13219,6765,8343
28125,13219,6765,5195
28126,13220,17618,4696
28127,13221,14263,3391
28128,13221,14263,4843
28129,13222,17619,7290
28130,13222,17619,3664
28131,13222,17619,10052
28132,13222,17619,3677
28133,13222,17619,4670
28134,13223,17620,8856
28135,13223,17620,6976
28136,13223,17620,6323
28137,13223,17620,7134
28138,13223,17620,6020
28139,13223,17620,6756
28140,13224,17621,9308
28141,13225,17622,10024
28142,13225,17622,5099
28143,13225,17622,5248
28144,13225,17622,7518
28145,13225,17622,8225
28146,13226,17623,5239
28147,13227,17624,4597
28148,13227,17624,5283
28149,13227,17624,3677
28150,13227,17624,6604
28151,13228,17257,8274
28152,13228,17257,9559
28153,13228,17257,3163
28154,13229,13704,8344
28155,13229,13704,6266
28156,13229,13704,3163
28157,13229,13704,5139
28158,13229,13704,8174
28159,13230,17625,7870
28160,13230,17625,4892
28161,13230,17625,3864
28162,13230,17625,7475
28163,13232,11125,6101
28164,13232,11125,4512
28165,13233,17626,5699
28166,13234,17627,5392
28167,13234,17627,8250
28168,13235,17628,5312
28169,13236,13131,7069
28170,13237,17629,5515
28171,13238,17630,5515
28172,13239,21454,5118
28173,13239,21454,5851
28174,13239,21454,5666
28175,13240,17636,9400
28176,13240,17636,9401
28177,13241,1023,6570
28178,13241,1023,7476
28179,13241,1023,5283
28180,13241,1023,4479
28181,13242,6721,5099
28182,13242,6721,5019
28183,13242,6721,5018
28184,13242,6721,5020
28185,13242,6721,4885
28186,13242,6721,4717
28187,13243,15166,9272
28188,13243,15166,8164
28189,13243,15166,3474
28190,13243,15166,5184
28191,13243,15166,5009
28192,13243,15166,9178
28193,13243,15166,8872
28194,13244,13803,3114
28195,13246,17640,5952
28196,13246,17640,5624
28197,13246,17640,5953
28198,13246,17640,6353
28199,13247,13534,6333
28200,13247,13534,2806
28201,13247,13534,6763
28202,13248,10376,5027
28203,13248,10376,7290
28204,13248,10376,9281
28205,13248,10376,3918
28206,13248,10376,6895
28207,13249,17633,5763
28208,13250,4966,6333
28209,13251,16472,8349
28210,13252,17649,5102
28211,13252,17649,8350
28212,13253,17650,8351
28213,13254,10091,8352
28214,13254,10091,5660
28215,13254,10091,7429
28216,13254,10091,2918
28217,13256,17652,9548
28218,13257,17654,6113
28219,13257,17654,5666
28220,13257,17654,7105
28221,13259,11656,7766
28222,13260,2691,9786
28223,13260,2691,5143
28224,13260,2691,5907
28225,13260,2691,4677
28226,13261,21363,8993
28227,13261,21363,3822
28228,13261,21363,9623
28229,13262,17123,7982
28230,13262,17123,8938
28231,13262,17123,4961
28232,13262,17123,8098
28233,13263,7625,6817
28234,13264,17031,3729
28235,13264,17031,7381
28236,13265,14168,3956
28237,13265,14168,9046
28238,13265,14168,4509
28239,13267,5506,2633
28240,13267,5506,10005
28241,13269,10296,4067
28242,13270,17662,4698
28243,13270,17662,8216
28244,13270,17662,6393
28245,13271,17663,5230
28246,13272,16249,4597
28247,13272,16249,10293
28248,13272,16249,9431
28249,13272,16249,6952
28250,13273,11762,5320
28251,13273,11762,6021
28252,13274,14559,5893
28253,13274,14559,7134
28254,13274,14559,8856
28255,13275,17664,4812
28256,13275,17664,5876
28257,13275,17664,8024
28258,13275,17664,7972
28259,13275,17664,6187
28260,13276,17665,8975
28261,13276,17665,8158
28262,13277,17666,3232
28263,13277,17666,5918
28264,13278,13627,3232
28265,13278,13627,6645
28266,13279,17667,3778
28267,13279,17667,3779
28268,13279,17667,3780
28269,13279,17667,6247
28270,13280,16066,9068
28271,13281,16888,6570
28272,13281,16888,9623
28273,13281,16888,7244
28274,13282,17673,5099
28275,13282,17673,4715
28276,13282,17673,4675
28277,13283,17674,6397
28278,13283,17674,5379
28279,13284,7898,6333
28280,13284,7898,6612
28281,13285,17675,5014
28282,13285,17675,6397
28283,13285,17675,4719
28284,13285,17675,5760
28285,13286,17677,7034
28286,13287,17679,7949
28287,13288,17517,8288
28288,13290,17689,4814
28289,13291,16433,7897
28290,13292,17690,9797
28291,13293,17691,4617
28292,13294,17692,7694
28293,13294,17692,5748
28294,13294,17692,9498
28295,13295,17693,9311
28296,13296,17694,8052
28297,13296,17694,6489
28298,13297,11138,5975
28299,13298,17695,7060
28300,13299,17696,4953
28301,13300,8323,8354
28302,13300,8323,8147
28303,13300,8323,5294
28304,13301,12686,6744
28305,13301,12686,7168
28306,13301,12686,3440
28307,13301,12686,8355
28308,13302,17698,6989
28309,13303,17700,7087
28310,13304,17230,4088
28311,13305,17701,6038
28312,13305,17701,6947
28313,13305,17701,2838
28314,13305,17701,8866
28315,13307,17705,5073
28316,13308,13833,4675
28317,13308,13833,8357
28318,13308,13833,8358
28319,13309,17688,10005
28320,13309,17688,5907
28321,13310,17706,6976
28322,13311,17707,7681
28323,13311,17707,8707
28324,13311,17707,8085
28325,13312,11648,5010
28326,13312,11648,5042
28327,13312,11648,5392
28328,13313,17708,6203
28329,13314,16431,8359
28330,13314,16431,5922
28331,13315,12036,4849
28332,13317,15918,7137
28333,13318,14683,7744
28334,13318,14683,4867
28335,13318,14683,8360
28336,13318,14683,8361
28337,13319,11805,4599
28338,13320,14118,5220
28339,13321,21284,5926
28340,13321,21284,4439
28341,13321,21284,4567
28342,13321,21284,7736
28343,13321,21284,7290
28344,13321,21284,4693
28345,13321,21284,6028
28346,13322,17715,8456
28347,13323,13187,4792
28348,13323,13187,4674
28349,13324,11724,9771
28350,13325,14282,8011
28351,13325,14282,7915
28352,13325,14282,5763
28353,13326,15796,8011
28354,13326,15796,4568
28355,13327,17697,5666
28356,13327,17697,9013
28357,13327,17697,6426
28358,13327,17697,6915
28359,13330,8193,5927
28360,13336,11852,8027
28361,13340,17717,7341
28362,13340,17717,7342
28363,13341,9979,5293
28364,13341,9979,6333
28365,13341,9979,3205
28366,13344,17718,6915
28367,13350,17719,8163
28368,13350,17719,5666
28369,13350,17719,9028
28370,13351,17720,7491
28371,13353,17722,5506
28372,13356,17139,7042
28373,13356,17139,8365
28374,13356,17139,4762
28375,13356,17139,8364
28376,13357,11802,5003
28377,13357,11802,6156
28378,13357,11802,6570
28379,13357,11802,3232
28380,13357,11802,8366
28381,13358,11802,3918
28382,13358,11802,10081
28383,13358,11802,6156
28384,13358,11802,6570
28385,13358,11802,3232
28386,13359,17724,5630
28387,13360,17492,4675
28388,13360,17492,4359
28389,13360,17492,7238
28390,13360,17492,3139
28391,13361,19782,5159
28392,13361,19782,5411
28393,13361,19782,7197
28394,13361,19782,4752
28395,13361,19782,4906
28396,13362,11878,3218
28397,13362,11878,8920
28398,13362,11878,3395
28399,13362,11878,7380
28400,13363,16922,5926
28401,13363,16922,5242
28402,13363,16922,2633
28403,13364,9507,5506
28404,13365,14264,3988
28405,13366,14264,6235
28406,13367,14264,8369
28407,13368,21309,5907
28408,13369,21309,5877
28409,13370,11734,3309
28410,13370,11734,6718
28411,13372,11808,8370
28412,13373,17736,3588
28413,13375,16539,5927
28414,13375,16539,9028
28415,13375,16539,5666
28416,13376,17737,4888
28417,13376,17737,5526
28418,13377,17737,4888
28419,13377,17737,5756
28420,13377,17737,5044
28421,13377,17737,5526
28422,13377,17737,4020
28423,13378,81,7997
28424,13378,81,3859
28425,13379,11811,5993
28426,13380,13022,9843
28427,13381,17744,6435
28428,13381,17744,4129
28429,13381,17744,8372
28430,13382,21308,6435
28431,13382,21308,4129
28432,13383,17745,8373
28433,13384,17746,8374
28434,13384,17746,7163
28435,13384,17746,8375
28436,13385,17747,6537
28437,13385,17747,8376
28438,13385,17747,8377
28439,13385,17747,7180
28440,13385,17747,8378
28441,13386,17748,9780
28442,13387,18407,5017
28443,13388,16653,9555
28444,13389,17750,5773
28445,13389,17750,5137
28446,13390,216,8379
28447,13391,6948,4963
28448,13393,16349,6390
28449,13393,16349,4780
28450,13394,17755,9771
28451,13395,17756,5172
28452,13396,9212,7455
28453,13397,13298,6571
28454,13397,13298,5119
28455,13397,13298,3588
28456,13397,13298,6572
28457,13397,13298,5102
28458,13398,13759,6433
28459,13399,21276,4933
28460,13399,21276,5956
28461,13399,21276,9028
28462,13400,17758,5442
28463,13400,17758,5559
28464,13401,17213,5525
28465,13402,5386,7856
28466,13403,5525,3210
28467,13403,5525,9506
28468,13403,5525,4629
28469,13405,9032,5392
28470,13405,9032,5137
28471,13406,17763,4747
28472,13406,17763,5212
28473,13406,17763,6060
28474,13406,17763,7233
28475,13406,17763,8382
28476,13407,17764,4397
28477,13407,17764,8635
28478,13408,2309,7915
28479,13408,2309,5027
28480,13408,2309,5230
28481,13408,2309,7455
28482,13408,2309,6028
28483,13409,13669,7976
28484,13409,13669,5479
28485,13409,13669,6433
28486,13409,13669,7372
28487,13409,13669,9028
28488,13410,5469,2696
28489,13411,17765,3864
28490,13412,1801,5411
28491,13412,1801,4675
28492,13412,1801,4397
28493,13412,1801,3777
28494,13412,1801,4836
28495,13413,9058,8383
28496,13414,21257,4752
28497,13414,21257,6950
28498,13415,17727,8209
28499,13415,17727,8163
28500,13415,17727,6433
28501,13415,17727,6915
28502,13415,17727,5927
28503,13416,8376,6394
28504,13417,9410,5392
28505,13417,9410,3565
28506,13418,12597,5527
28507,13418,12597,8163
28508,13419,21499,6145
28509,13419,21499,7839
28510,13419,21499,9013
28511,13420,17768,5479
28512,13420,17768,6390
28513,13421,12762,9181
28514,13421,12762,7523
28515,13421,12762,8210
28516,13421,12762,9102
28517,13422,16591,5666
28518,13422,16591,9037
28519,13422,16591,5479
28520,13422,16591,7976
28521,13423,17771,5743
28522,13424,17772,5743
28523,13425,17769,9046
28524,13428,16364,5061
28525,13428,16364,4674
28526,13429,900,3988
28527,13430,7249,6113
28528,13431,11636,4675
28529,13431,11636,2633
28530,13432,17782,4715
28531,13432,17782,5066
28532,13432,17782,4713
28533,13432,17782,5722
28534,13432,17782,5027
28535,13434,17784,8384
28536,13434,17784,8385
28537,13435,17785,6341
28538,13435,17785,2748
28539,13436,17208,4817
28540,13436,17208,8556
28541,13436,17208,4674
28542,13436,17208,5508
28543,13436,17208,4839
28544,13436,17208,7188
28545,13436,17208,4836
